path,category,rule,gpu,label,schema,driver,frequenciesMeasured,flags,hasSamplesCsv,why
data/frequency-sweeps/splitcurve-suite-s2-20260908/20260908-102812_5060ti-splitcurve-suite-bgemm32-s2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-splitcurve-suite-bgemm32-s2,0.3.3,616.64,13,,True,
data/frequency-sweeps/splitcurve-suite-s2-20260908/20260908-103206_5060ti-splitcurve-suite-bgemm64-s2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-splitcurve-suite-bgemm64-s2,0.3.3,616.64,13,,True,
data/frequency-sweeps/splitcurve-suite-s2-20260908/20260908-103559_5060ti-splitcurve-suite-bgemm128-s2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-splitcurve-suite-bgemm128-s2,0.3.3,616.64,13,,True,
data/frequency-sweeps/splitcurve-suite-s2-20260908/20260908-104020_5060ti-splitcurve-suite-bgemm256-s2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-splitcurve-suite-bgemm256-s2,0.3.3,616.64,13,,True,
data/frequency-sweeps/splitcurve-suite-s2-20260908/20260908-104504_5060ti-splitcurve-suite-bgemm1024-s2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-splitcurve-suite-bgemm1024-s2,0.3.3,616.64,13,,True,
data/frequency-sweeps/splitcurve-suite-s2-20260908/20260908-104951_5060ti-splitcurve-suite-attention-s2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-splitcurve-suite-attention-s2,0.3.3,616.64,13,,True,
data/frequency-sweeps/splitcurve-suite-s2-20260908/20260908-105441_5060ti-splitcurve-suite-conv-s2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-splitcurve-suite-conv-s2,0.3.3,616.64,13,,True,
data/frequency-sweeps/splitcurve-suite-s2-20260908/20260908-105931_5060ti-splitcurve-suite-gemm-s2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-splitcurve-suite-gemm-s2,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-103757_5060ti-fulltune3030-suite-copy-p4t1_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-copy-p4t1,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-104157_5060ti-fulltune3030-suite-reduce-p4t1_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-reduce-p4t1,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-104610_5060ti-fulltune3030-suite-softmax-p4t1_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-softmax-p4t1,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-105006_5060ti-fulltune3030-suite-layernorm-p4t1_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-layernorm-p4t1,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-105408_5060ti-fulltune3030-suite-bgemm32-p4t1_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-bgemm32-p4t1,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-105805_5060ti-fulltune3030-suite-bgemm64-p4t1_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-bgemm64-p4t1,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-110202_5060ti-fulltune3030-suite-bgemm128-p4t1_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-bgemm128-p4t1,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-110624_5060ti-fulltune3030-suite-bgemm256-p4t1_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-bgemm256-p4t1,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-111109_5060ti-fulltune3030-suite-bgemm1024-p4t1_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-bgemm1024-p4t1,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-111555_5060ti-fulltune3030-suite-attention-p4t1_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-attention-p4t1,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-112047_5060ti-fulltune3030-suite-conv-p4t1_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-conv-p4t1,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-112537_5060ti-fulltune3030-suite-gemm-p4t1_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-gemm-p4t1,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-114339_5060ti-stock-suite-copy-r9_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-copy-r9,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-114746_5060ti-stock-suite-reduce-r9_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-reduce-r9,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-115159_5060ti-stock-suite-softmax-r9_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-softmax-r9,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-115605_5060ti-stock-suite-layernorm-r9_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-layernorm-r9,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-120014_5060ti-stock-suite-bgemm32-r9_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm32-r9,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-120420_5060ti-stock-suite-bgemm64-r9_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm64-r9,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-120826_5060ti-stock-suite-bgemm128-r9_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm128-r9,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-121250_5060ti-stock-suite-bgemm256-r9_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm256-r9,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-121737_5060ti-stock-suite-bgemm1024-r9_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm1024-r9,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-122227_5060ti-stock-suite-attention-r9_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-attention-r9,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-122719_5060ti-stock-suite-conv-r9_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-conv-r9,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-123211_5060ti-stock-suite-gemm-r9_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-gemm-r9,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-124707_5060ti-fulltune3030-suite-copy-p4t2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-copy-p4t2,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-125108_5060ti-fulltune3030-suite-reduce-p4t2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-reduce-p4t2,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-125521_5060ti-fulltune3030-suite-softmax-p4t2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-softmax-p4t2,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-125916_5060ti-fulltune3030-suite-layernorm-p4t2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-layernorm-p4t2,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-130318_5060ti-fulltune3030-suite-bgemm32-p4t2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-bgemm32-p4t2,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-130714_5060ti-fulltune3030-suite-bgemm64-p4t2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-bgemm64-p4t2,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-131111_5060ti-fulltune3030-suite-bgemm128-p4t2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-bgemm128-p4t2,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-131531_5060ti-fulltune3030-suite-bgemm256-p4t2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-bgemm256-p4t2,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-132016_5060ti-fulltune3030-suite-bgemm1024-p4t2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-bgemm1024-p4t2,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-132502_5060ti-fulltune3030-suite-attention-p4t2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-attention-p4t2,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-132955_5060ti-fulltune3030-suite-conv-p4t2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-conv-p4t2,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-bracket-20260909/20260909-133444_5060ti-fulltune3030-suite-gemm-p4t2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune3030-suite-gemm-p4t2,0.3.3,616.64,13,,True,
data/frequency-sweeps/stock-suite-20260829/20260829-145752_5060ti-stock-gemm-1237grid_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-gemm-1237grid,0.3.1,610.88,13,no-vram-record,True,
data/frequency-sweeps/stock-suite-20260829/20260829-150242_5060ti-stock-suite-bgemm32_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm32,0.3.1,610.88,13,no-vram-record,True,
data/frequency-sweeps/stock-suite-20260829/20260829-150701_5060ti-stock-suite-bgemm64_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm64,0.3.1,610.88,13,no-vram-record,True,
data/frequency-sweeps/stock-suite-20260829/20260829-151122_5060ti-stock-suite-bgemm256_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm256,0.3.1,610.88,13,no-vram-record,True,
data/frequency-sweeps/stock-suite-20260829/20260829-151627_5060ti-stock-suite-reduce_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-reduce,0.3.1,610.88,13,no-vram-record,True,
data/frequency-sweeps/stock-suite-20260829/20260829-152055_5060ti-stock-suite-softmax_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-softmax,0.3.1,610.88,13,no-vram-record,True,
data/frequency-sweeps/stock-suite-20260829/20260829-152513_5060ti-stock-suite-layernorm_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-layernorm,0.3.1,610.88,13,no-vram-record,True,
data/frequency-sweeps/stock-suite-20260829/20260829-152936_5060ti-stock-suite-attention_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-attention,0.3.1,610.88,13,no-vram-record,True,
data/frequency-sweeps/suite-pilot-20260829/20260829-142703_5060ti-stock-suitepilot-copy_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suitepilot-copy,0.3.1,610.88,13,no-vram-record,True,
data/frequency-sweeps/suite-pilot-20260829/20260829-143124_5060ti-stock-suitepilot-bgemm128_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suitepilot-bgemm128,0.3.1,610.88,13,no-vram-record,True,
data/frequency-sweeps/suite-pilot-20260829/20260829-143601_5060ti-stock-suitepilot-bgemm1024_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suitepilot-bgemm1024,0.3.1,610.88,13,no-vram-record,True,
data/frequency-sweeps/suite-pilot-20260829/20260829-144105_5060ti-stock-suitepilot-conv_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suitepilot-conv,0.3.1,610.88,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r2-20260830/20260830-131414_5060ti-stock-suite-copy-r2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-copy-r2,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r2-20260830/20260830-131835_5060ti-stock-suite-reduce-r2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-reduce-r2,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r2-20260830/20260830-132304_5060ti-stock-suite-softmax-r2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-softmax-r2,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r2-20260830/20260830-132723_5060ti-stock-suite-layernorm-r2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-layernorm-r2,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r2-20260830/20260830-133147_5060ti-stock-suite-bgemm32-r2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm32-r2,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r2-20260830/20260830-133608_5060ti-stock-suite-bgemm64-r2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm64-r2,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r2-20260830/20260830-134028_5060ti-stock-suite-bgemm128-r2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm128-r2,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r2-20260830/20260830-134503_5060ti-stock-suite-bgemm256-r2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm256-r2,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r2-20260830/20260830-135007_5060ti-stock-suite-bgemm1024-r2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm1024-r2,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r2-20260830/20260830-135511_5060ti-stock-suite-attention-r2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-attention-r2,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r2-20260830/20260830-140020_5060ti-stock-suite-conv-r2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-conv-r2,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r2-20260830/20260830-140529_5060ti-stock-suite-gemm-r2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-gemm-r2,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r2-20260830/20260830-160225_5060ti-stock-suite-bgemm64-r3_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm64-r3,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r2-20260830/20260830-160646_5060ti-stock-suite-bgemm64-r4_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm64-r4,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r3-20260902/20260902-190250_5060ti-stock-suite-copy-r3_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-copy-r3,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r3-20260902/20260902-190713_5060ti-stock-suite-reduce-r3_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-reduce-r3,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r3-20260902/20260902-191142_5060ti-stock-suite-softmax-r3_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-softmax-r3,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r3-20260902/20260902-191602_5060ti-stock-suite-layernorm-r3_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-layernorm-r3,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r3-20260902/20260902-192026_5060ti-stock-suite-bgemm32-r3_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm32-r3,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r3-20260902/20260902-192446_5060ti-stock-suite-bgemm64-r3_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm64-r3,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r3-20260902/20260902-192906_5060ti-stock-suite-bgemm128-r3_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm128-r3,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r3-20260902/20260902-193343_5060ti-stock-suite-bgemm256-r3_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm256-r3,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r3-20260902/20260902-193847_5060ti-stock-suite-bgemm1024-r3_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm1024-r3,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r3-20260902/20260902-194351_5060ti-stock-suite-attention-r3_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-attention-r3,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r3-20260902/20260902-194901_5060ti-stock-suite-conv-r3_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-conv-r3,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r3-20260902/20260902-195410_5060ti-stock-suite-gemm-r3_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-gemm-r3,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r4-20260904/20260904-192751_5060ti-stock-suite-copy-r4_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-copy-r4,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r4-20260904/20260904-193212_5060ti-stock-suite-reduce-r4_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-reduce-r4,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r4-20260904/20260904-193641_5060ti-stock-suite-softmax-r4_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-softmax-r4,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r4-20260904/20260904-194100_5060ti-stock-suite-layernorm-r4_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-layernorm-r4,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r4-20260904/20260904-194523_5060ti-stock-suite-bgemm32-r4_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm32-r4,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r4-20260904/20260904-194944_5060ti-stock-suite-bgemm64-r4_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm64-r4,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r4-20260904/20260904-195403_5060ti-stock-suite-bgemm128-r4_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm128-r4,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r4-20260904/20260904-195839_5060ti-stock-suite-bgemm256-r4_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm256-r4,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r4-20260904/20260904-200343_5060ti-stock-suite-bgemm1024-r4_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm1024-r4,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r4-20260904/20260904-200848_5060ti-stock-suite-attention-r4_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-attention-r4,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r4-20260904/20260904-201356_5060ti-stock-suite-conv-r4_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-conv-r4,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r4-20260904/20260904-201904_5060ti-stock-suite-gemm-r4_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-gemm-r4,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r5-20260904/20260904-202626_5060ti-stock-suite-copy-r5_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-copy-r5,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r5-20260904/20260904-203048_5060ti-stock-suite-reduce-r5_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-reduce-r5,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r5-20260904/20260904-203517_5060ti-stock-suite-softmax-r5_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-softmax-r5,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r5-20260904/20260904-203935_5060ti-stock-suite-layernorm-r5_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-layernorm-r5,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r5-20260904/20260904-204358_5060ti-stock-suite-bgemm32-r5_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm32-r5,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r5-20260904/20260904-204818_5060ti-stock-suite-bgemm64-r5_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm64-r5,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r5-20260904/20260904-205238_5060ti-stock-suite-bgemm128-r5_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm128-r5,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r5-20260904/20260904-205712_5060ti-stock-suite-bgemm256-r5_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm256-r5,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r5-20260904/20260904-210215_5060ti-stock-suite-bgemm1024-r5_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm1024-r5,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r5-20260904/20260904-210719_5060ti-stock-suite-attention-r5_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-attention-r5,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r5-20260904/20260904-211226_5060ti-stock-suite-conv-r5_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-conv-r5,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r5-20260904/20260904-211735_5060ti-stock-suite-gemm-r5_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-gemm-r5,0.3.1,616.56,13,no-vram-record,True,
data/frequency-sweeps/suite-replicate-r6-20260905/20260905-133312_5060ti-stock-suite-copy-r6_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-copy-r6,0.3.2,616.56,13,,True,
data/frequency-sweeps/suite-replicate-r6-20260905/20260905-133733_5060ti-stock-suite-reduce-r6_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-reduce-r6,0.3.2,616.56,13,,True,
data/frequency-sweeps/suite-replicate-r6-20260905/20260905-134201_5060ti-stock-suite-softmax-r6_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-softmax-r6,0.3.2,616.56,13,,True,
data/frequency-sweeps/suite-replicate-r6-20260905/20260905-134618_5060ti-stock-suite-layernorm-r6_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-layernorm-r6,0.3.2,616.56,13,,True,
data/frequency-sweeps/suite-replicate-r6-20260905/20260905-135041_5060ti-stock-suite-bgemm32-r6_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm32-r6,0.3.2,616.56,13,,True,
